Unnamed: 0,Unnamed: 0.1,488_only_foci,488_overlap_foci,488_total_foci,561_only_foci,561_overlap_foci,561_total_foci,cell,filename,flagged_oof,flagged_z,im_n_cells,im_raw_cells,image,stains,cell_line,parent,treatment,czi_id
7,7,2.0,0.0,2.0,6.0,0.0,6.0,3.0,LC3-p62_HEK_dFIP200_Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,3.0,3.0,2.0,LC3-p62,dFIP200,HEK,Torin,4
8,8,3.0,0.0,3.0,0.0,0.0,0.0,1.0,LC3-p62_HEK_dFIP200_Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,3.0,3.0,3.0,LC3-p62,dFIP200,HEK,Torin,4
9,9,5.0,0.0,5.0,1.0,0.0,1.0,2.0,LC3-p62_HEK_dFIP200_Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,3.0,3.0,3.0,LC3-p62,dFIP200,HEK,Torin,4
10,10,7.0,0.0,7.0,0.0,0.0,0.0,3.0,LC3-p62_HEK_dFIP200_Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,3.0,3.0,3.0,LC3-p62,dFIP200,HEK,Torin,4
11,11,1.0,0.0,1.0,1.0,0.0,1.0,1.0,LC3-p62_HEK_dFIP200_Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,4.0,LC3-p62,dFIP200,HEK,Torin,4
12,12,4.0,0.0,4.0,0.0,0.0,0.0,2.0,LC3-p62_HEK_dFIP200_Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,4.0,LC3-p62,dFIP200,HEK,Torin,4
13,13,8.0,0.0,8.0,4.0,0.0,4.0,1.0,LC3-p62_HEK_dFIP200_Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,2.0,3.0,5.0,LC3-p62,dFIP200,HEK,Torin,4
14,14,4.0,1.0,5.0,3.0,2.0,5.0,2.0,LC3-p62_HEK_dFIP200_Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,2.0,3.0,5.0,LC3-p62,dFIP200,HEK,Torin,4
15,15,3.0,0.0,3.0,1.0,0.0,1.0,1.0,LC3-p62_HEK_dFIP200_Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,6.0,LC3-p62,dFIP200,HEK,Torin,4
16,16,6.0,0.0,6.0,2.0,0.0,2.0,2.0,LC3-p62_HEK_dFIP200_Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,6.0,LC3-p62,dFIP200,HEK,Torin,4
17,17,11.0,0.0,11.0,0.0,0.0,0.0,3.0,LC3-p62_HEK_dFIP200_Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,6.0,LC3-p62,dFIP200,HEK,Torin,4
18,18,8.0,0.0,8.0,0.0,0.0,0.0,4.0,LC3-p62_HEK_dFIP200_Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,6.0,LC3-p62,dFIP200,HEK,Torin,4
19,19,2.0,0.0,2.0,0.0,0.0,0.0,1.0,LC3-p62_HEK_dFIP200_Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,1.0,1.0,7.0,LC3-p62,dFIP200,HEK,Torin,4
20,20,8.0,0.0,8.0,0.0,0.0,0.0,1.0,LC3-p62_HEK_dFIP200_Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,2.0,3.0,8.0,LC3-p62,dFIP200,HEK,Torin,4
21,21,5.0,0.0,5.0,3.0,0.0,3.0,2.0,LC3-p62_HEK_dFIP200_Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,2.0,3.0,8.0,LC3-p62,dFIP200,HEK,Torin,4
22,22,10.0,0.0,10.0,0.0,0.0,0.0,1.0,LC3-p62_HEK_dFIP200_Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,5.0,6.0,9.0,LC3-p62,dFIP200,HEK,Torin,4
23,23,6.0,0.0,6.0,0.0,0.0,0.0,2.0,LC3-p62_HEK_dFIP200_Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,5.0,6.0,9.0,LC3-p62,dFIP200,HEK,Torin,4
24,24,12.0,0.0,12.0,0.0,0.0,0.0,3.0,LC3-p62_HEK_dFIP200_Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,5.0,6.0,9.0,LC3-p62,dFIP200,HEK,Torin,4
25,25,3.0,0.0,3.0,2.0,0.0,2.0,4.0,LC3-p62_HEK_dFIP200_Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,5.0,6.0,9.0,LC3-p62,dFIP200,HEK,Torin,4
26,26,4.0,1.0,5.0,3.0,1.0,4.0,5.0,LC3-p62_HEK_dFIP200_Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,5.0,6.0,9.0,LC3-p62,dFIP200,HEK,Torin,4
27,27,7.0,0.0,7.0,0.0,0.0,0.0,1.0,LC3-p62_HEK_dFIP200_Torin_10Pos_4_AiryscanProcessing.czi,1.0,0.0,2.0,2.0,10.0,LC3-p62,dFIP200,HEK,Torin,4
28,28,5.0,1.0,6.0,1.0,1.0,2.0,2.0,LC3-p62_HEK_dFIP200_Torin_10Pos_4_AiryscanProcessing.czi,1.0,0.0,2.0,2.0,10.0,LC3-p62,dFIP200,HEK,Torin,4
0,0,12.0,17.0,29.0,20.0,15.0,35.0,1.0,LC3-p62_HEK_WT_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,1.0,LC3-p62,WT,HEK,Torin,1
1,1,11.0,25.0,36.0,32.0,23.0,55.0,2.0,LC3-p62_HEK_WT_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,1.0,LC3-p62,WT,HEK,Torin,1
2,2,14.0,26.0,40.0,55.0,29.0,84.0,1.0,LC3-p62_HEK_WT_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,5.0,5.0,2.0,LC3-p62,WT,HEK,Torin,1
3,3,7.0,10.0,17.0,18.0,11.0,29.0,2.0,LC3-p62_HEK_WT_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,5.0,5.0,2.0,LC3-p62,WT,HEK,Torin,1
4,4,10.0,4.0,14.0,24.0,3.0,27.0,3.0,LC3-p62_HEK_WT_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,5.0,5.0,2.0,LC3-p62,WT,HEK,Torin,1
5,5,34.0,31.0,65.0,57.0,31.0,88.0,4.0,LC3-p62_HEK_WT_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,5.0,5.0,2.0,LC3-p62,WT,HEK,Torin,1
6,6,35.0,29.0,64.0,55.0,30.0,85.0,5.0,LC3-p62_HEK_WT_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,5.0,5.0,2.0,LC3-p62,WT,HEK,Torin,1
7,7,11.0,5.0,16.0,8.0,6.0,14.0,1.0,LC3-p62_HEK_WT_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,3.0,LC3-p62,WT,HEK,Torin,1
8,8,5.0,5.0,10.0,18.0,6.0,24.0,2.0,LC3-p62_HEK_WT_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,3.0,LC3-p62,WT,HEK,Torin,1
9,9,9.0,11.0,20.0,17.0,11.0,28.0,1.0,LC3-p62_HEK_WT_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,4.0,LC3-p62,WT,HEK,Torin,1
10,10,2.0,9.0,11.0,20.0,9.0,29.0,2.0,LC3-p62_HEK_WT_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,4.0,LC3-p62,WT,HEK,Torin,1
11,11,29.0,32.0,61.0,57.0,32.0,89.0,1.0,LC3-p62_HEK_WT_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,5.0,LC3-p62,WT,HEK,Torin,1
12,12,8.0,9.0,17.0,29.0,8.0,37.0,2.0,LC3-p62_HEK_WT_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,5.0,LC3-p62,WT,HEK,Torin,1
13,13,10.0,7.0,17.0,16.0,7.0,23.0,1.0,LC3-p62_HEK_WT_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,6.0,LC3-p62,WT,HEK,Torin,1
14,14,15.0,5.0,20.0,15.0,5.0,20.0,2.0,LC3-p62_HEK_WT_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,6.0,LC3-p62,WT,HEK,Torin,1
15,15,10.0,7.0,17.0,34.0,6.0,40.0,1.0,LC3-p62_HEK_WT_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,7.0,LC3-p62,WT,HEK,Torin,1
16,16,17.0,13.0,30.0,50.0,13.0,63.0,2.0,LC3-p62_HEK_WT_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,7.0,LC3-p62,WT,HEK,Torin,1
17,17,3.0,14.0,17.0,18.0,15.0,33.0,1.0,LC3-p62_HEK_WT_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,2.0,3.0,8.0,LC3-p62,WT,HEK,Torin,1
18,18,5.0,12.0,17.0,8.0,11.0,19.0,2.0,LC3-p62_HEK_WT_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,2.0,3.0,8.0,LC3-p62,WT,HEK,Torin,1
19,19,12.0,14.0,26.0,32.0,13.0,45.0,1.0,LC3-p62_HEK_WT_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,1.0,2.0,9.0,LC3-p62,WT,HEK,Torin,1
20,20,8.0,4.0,12.0,9.0,4.0,13.0,1.0,LC3-p62_HEK_WT_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,3.0,2.0,10.0,LC3-p62,WT,HEK,Torin,1
21,21,2.0,2.0,4.0,21.0,2.0,23.0,2.0,LC3-p62_HEK_WT_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,3.0,2.0,10.0,LC3-p62,WT,HEK,Torin,1
22,22,22.0,11.0,33.0,41.0,10.0,51.0,3.0,LC3-p62_HEK_WT_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,3.0,2.0,10.0,LC3-p62,WT,HEK,Torin,1
0,0,33.0,22.0,55.0,15.0,23.0,38.0,1.0,LC3-p62_HEK_dVPS37A_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,1.0,LC3-p62,dVPS37A,HEK,Torin,2
1,1,37.0,33.0,70.0,8.0,33.0,41.0,2.0,LC3-p62_HEK_dVPS37A_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,1.0,LC3-p62,dVPS37A,HEK,Torin,2
2,2,21.0,26.0,47.0,12.0,27.0,39.0,1.0,LC3-p62_HEK_dVPS37A_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,3.0,3.0,2.0,LC3-p62,dVPS37A,HEK,Torin,2
3,3,12.0,13.0,25.0,13.0,11.0,24.0,2.0,LC3-p62_HEK_dVPS37A_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,3.0,3.0,2.0,LC3-p62,dVPS37A,HEK,Torin,2
4,4,22.0,39.0,61.0,20.0,41.0,61.0,3.0,LC3-p62_HEK_dVPS37A_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,3.0,3.0,2.0,LC3-p62,dVPS37A,HEK,Torin,2
5,5,10.0,27.0,37.0,19.0,23.0,42.0,1.0,LC3-p62_HEK_dVPS37A_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,3.0,LC3-p62,dVPS37A,HEK,Torin,2
6,6,11.0,27.0,38.0,13.0,26.0,39.0,2.0,LC3-p62_HEK_dVPS37A_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,3.0,LC3-p62,dVPS37A,HEK,Torin,2
7,7,17.0,35.0,52.0,23.0,36.0,59.0,1.0,LC3-p62_HEK_dVPS37A_Torin_10Pos_2_AiryscanProcessing.czi,1.0,0.0,1.0,1.0,4.0,LC3-p62,dVPS37A,HEK,Torin,2
8,8,22.0,46.0,68.0,16.0,46.0,62.0,1.0,LC3-p62_HEK_dVPS37A_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,3.0,5.0,LC3-p62,dVPS37A,HEK,Torin,2
9,9,17.0,52.0,69.0,16.0,52.0,68.0,2.0,LC3-p62_HEK_dVPS37A_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,3.0,5.0,LC3-p62,dVPS37A,HEK,Torin,2
10,10,25.0,31.0,56.0,29.0,28.0,57.0,1.0,LC3-p62_HEK_dVPS37A_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,6.0,LC3-p62,dVPS37A,HEK,Torin,2
11,11,25.0,29.0,54.0,18.0,26.0,44.0,2.0,LC3-p62_HEK_dVPS37A_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,6.0,LC3-p62,dVPS37A,HEK,Torin,2
12,12,14.0,11.0,25.0,22.0,13.0,35.0,1.0,LC3-p62_HEK_dVPS37A_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,7.0,LC3-p62,dVPS37A,HEK,Torin,2
13,13,26.0,16.0,42.0,16.0,17.0,33.0,2.0,LC3-p62_HEK_dVPS37A_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,7.0,LC3-p62,dVPS37A,HEK,Torin,2
14,14,7.0,0.0,7.0,1.0,0.0,1.0,1.0,LC3-p62_HEK_dVPS37A_Torin_10Pos_2_AiryscanProcessing.czi,1.0,1.0,3.0,3.0,8.0,LC3-p62,dVPS37A,HEK,Torin,2
15,15,41.0,2.0,43.0,14.0,0.0,14.0,2.0,LC3-p62_HEK_dVPS37A_Torin_10Pos_2_AiryscanProcessing.czi,1.0,1.0,3.0,3.0,8.0,LC3-p62,dVPS37A,HEK,Torin,2
16,16,66.0,2.0,68.0,8.0,1.0,9.0,3.0,LC3-p62_HEK_dVPS37A_Torin_10Pos_2_AiryscanProcessing.czi,1.0,1.0,3.0,3.0,8.0,LC3-p62,dVPS37A,HEK,Torin,2
17,17,6.0,13.0,19.0,9.0,13.0,22.0,1.0,LC3-p62_HEK_dVPS37A_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,3.0,3.0,9.0,LC3-p62,dVPS37A,HEK,Torin,2
18,18,25.0,65.0,90.0,31.0,64.0,95.0,2.0,LC3-p62_HEK_dVPS37A_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,3.0,3.0,9.0,LC3-p62,dVPS37A,HEK,Torin,2
19,19,6.0,7.0,13.0,10.0,7.0,17.0,3.0,LC3-p62_HEK_dVPS37A_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,3.0,3.0,9.0,LC3-p62,dVPS37A,HEK,Torin,2
20,20,18.0,23.0,41.0,14.0,24.0,38.0,1.0,LC3-p62_HEK_dVPS37A_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,1.0,1.0,10.0,LC3-p62,dVPS37A,HEK,Torin,2
0,0,27.0,0.0,27.0,1.0,0.0,1.0,1.0,LC3-p62_HEK_dATG7_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,1.0,LC3-p62,dATG7,HEK,Torin,1
1,1,27.0,0.0,27.0,0.0,0.0,0.0,2.0,LC3-p62_HEK_dATG7_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,1.0,LC3-p62,dATG7,HEK,Torin,1
2,2,62.0,0.0,62.0,2.0,0.0,2.0,1.0,LC3-p62_HEK_dATG7_Torin_10Pos_1_AiryscanProcessing.czi,0.0,1.0,2.0,3.0,2.0,LC3-p62,dATG7,HEK,Torin,1
3,3,32.0,0.0,32.0,2.0,0.0,2.0,2.0,LC3-p62_HEK_dATG7_Torin_10Pos_1_AiryscanProcessing.czi,0.0,1.0,2.0,3.0,2.0,LC3-p62,dATG7,HEK,Torin,1
4,4,28.0,0.0,28.0,0.0,0.0,0.0,1.0,LC3-p62_HEK_dATG7_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,3.0,LC3-p62,dATG7,HEK,Torin,1
5,5,34.0,0.0,34.0,0.0,0.0,0.0,2.0,LC3-p62_HEK_dATG7_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,3.0,LC3-p62,dATG7,HEK,Torin,1
6,6,17.0,0.0,17.0,0.0,0.0,0.0,1.0,LC3-p62_HEK_dATG7_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,4.0,LC3-p62,dATG7,HEK,Torin,1
7,7,17.0,0.0,17.0,0.0,0.0,0.0,2.0,LC3-p62_HEK_dATG7_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,4.0,LC3-p62,dATG7,HEK,Torin,1
8,8,34.0,0.0,34.0,0.0,0.0,0.0,1.0,LC3-p62_HEK_dATG7_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,5.0,LC3-p62,dATG7,HEK,Torin,1
9,9,13.0,0.0,13.0,1.0,0.0,1.0,2.0,LC3-p62_HEK_dATG7_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,5.0,LC3-p62,dATG7,HEK,Torin,1
10,10,16.0,0.0,16.0,0.0,0.0,0.0,3.0,LC3-p62_HEK_dATG7_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,5.0,LC3-p62,dATG7,HEK,Torin,1
11,11,17.0,0.0,17.0,0.0,0.0,0.0,4.0,LC3-p62_HEK_dATG7_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,5.0,LC3-p62,dATG7,HEK,Torin,1
12,12,6.0,0.0,6.0,0.0,0.0,0.0,1.0,LC3-p62_HEK_dATG7_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,2.0,1.0,6.0,LC3-p62,dATG7,HEK,Torin,1
13,13,26.0,0.0,26.0,0.0,0.0,0.0,2.0,LC3-p62_HEK_dATG7_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,2.0,1.0,6.0,LC3-p62,dATG7,HEK,Torin,1
14,14,17.0,0.0,17.0,1.0,0.0,1.0,1.0,LC3-p62_HEK_dATG7_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,5.0,5.0,7.0,LC3-p62,dATG7,HEK,Torin,1
15,15,44.0,0.0,44.0,0.0,0.0,0.0,2.0,LC3-p62_HEK_dATG7_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,5.0,5.0,7.0,LC3-p62,dATG7,HEK,Torin,1
16,16,35.0,0.0,35.0,0.0,0.0,0.0,3.0,LC3-p62_HEK_dATG7_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,5.0,5.0,7.0,LC3-p62,dATG7,HEK,Torin,1
17,17,26.0,0.0,26.0,0.0,0.0,0.0,4.0,LC3-p62_HEK_dATG7_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,5.0,5.0,7.0,LC3-p62,dATG7,HEK,Torin,1
18,18,10.0,0.0,10.0,0.0,0.0,0.0,5.0,LC3-p62_HEK_dATG7_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,5.0,5.0,7.0,LC3-p62,dATG7,HEK,Torin,1
19,19,26.0,0.0,26.0,0.0,0.0,0.0,1.0,LC3-p62_HEK_dATG7_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,8.0,LC3-p62,dATG7,HEK,Torin,1
20,20,25.0,0.0,25.0,0.0,0.0,0.0,2.0,LC3-p62_HEK_dATG7_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,8.0,LC3-p62,dATG7,HEK,Torin,1
21,21,37.0,0.0,37.0,0.0,0.0,0.0,1.0,LC3-p62_HEK_dATG7_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,4.0,6.0,9.0,LC3-p62,dATG7,HEK,Torin,1
22,22,40.0,0.0,40.0,1.0,0.0,1.0,2.0,LC3-p62_HEK_dATG7_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,4.0,6.0,9.0,LC3-p62,dATG7,HEK,Torin,1
23,23,14.0,0.0,14.0,0.0,0.0,0.0,3.0,LC3-p62_HEK_dATG7_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,4.0,6.0,9.0,LC3-p62,dATG7,HEK,Torin,1
24,24,29.0,0.0,29.0,0.0,0.0,0.0,4.0,LC3-p62_HEK_dATG7_Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,4.0,6.0,9.0,LC3-p62,dATG7,HEK,Torin,1
25,25,13.0,0.0,13.0,0.0,0.0,0.0,1.0,LC3-p62_HEK_dATG7_Torin_10Pos_1_AiryscanProcessing.czi,0.0,1.0,6.0,5.0,10.0,LC3-p62,dATG7,HEK,Torin,1
26,26,38.0,0.0,38.0,1.0,0.0,1.0,2.0,LC3-p62_HEK_dATG7_Torin_10Pos_1_AiryscanProcessing.czi,0.0,1.0,6.0,5.0,10.0,LC3-p62,dATG7,HEK,Torin,1
27,27,27.0,0.0,27.0,0.0,0.0,0.0,3.0,LC3-p62_HEK_dATG7_Torin_10Pos_1_AiryscanProcessing.czi,0.0,1.0,6.0,5.0,10.0,LC3-p62,dATG7,HEK,Torin,1
28,28,16.0,0.0,16.0,0.0,0.0,0.0,4.0,LC3-p62_HEK_dATG7_Torin_10Pos_1_AiryscanProcessing.czi,0.0,1.0,6.0,5.0,10.0,LC3-p62,dATG7,HEK,Torin,1
29,29,1.0,0.0,1.0,0.0,0.0,0.0,5.0,LC3-p62_HEK_dATG7_Torin_10Pos_1_AiryscanProcessing.czi,0.0,1.0,6.0,5.0,10.0,LC3-p62,dATG7,HEK,Torin,1
30,30,20.0,0.0,20.0,0.0,0.0,0.0,6.0,LC3-p62_HEK_dATG7_Torin_10Pos_1_AiryscanProcessing.czi,0.0,1.0,6.0,5.0,10.0,LC3-p62,dATG7,HEK,Torin,1
0,0,5.0,17.0,22.0,13.0,17.0,30.0,1.0,LC3-p62_HEK_WT_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,1.0,LC3-p62,WT,HEK,No Torin,3
1,1,15.0,14.0,29.0,9.0,13.0,22.0,2.0,LC3-p62_HEK_WT_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,1.0,LC3-p62,WT,HEK,No Torin,3
2,2,16.0,17.0,33.0,6.0,21.0,27.0,1.0,LC3-p62_HEK_WT_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,1.0,1.0,2.0,LC3-p62,WT,HEK,No Torin,3
3,3,20.0,17.0,37.0,15.0,17.0,32.0,1.0,LC3-p62_HEK_WT_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,1.0,1.0,3.0,LC3-p62,WT,HEK,No Torin,3
4,4,13.0,13.0,26.0,9.0,13.0,22.0,1.0,LC3-p62_HEK_WT_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,4.0,LC3-p62,WT,HEK,No Torin,3
5,5,4.0,15.0,19.0,15.0,15.0,30.0,2.0,LC3-p62_HEK_WT_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,4.0,LC3-p62,WT,HEK,No Torin,3
6,6,11.0,3.0,14.0,9.0,4.0,13.0,1.0,LC3-p62_HEK_WT_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,5.0,LC3-p62,WT,HEK,No Torin,3
7,7,7.0,4.0,11.0,6.0,4.0,10.0,2.0,LC3-p62_HEK_WT_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,5.0,LC3-p62,WT,HEK,No Torin,3
8,8,10.0,20.0,30.0,39.0,21.0,60.0,1.0,LC3-p62_HEK_WT_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,1.0,3.0,3.0,6.0,LC3-p62,WT,HEK,No Torin,3
9,9,23.0,18.0,41.0,21.0,18.0,39.0,2.0,LC3-p62_HEK_WT_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,1.0,3.0,3.0,6.0,LC3-p62,WT,HEK,No Torin,3
10,10,8.0,4.0,12.0,15.0,5.0,20.0,3.0,LC3-p62_HEK_WT_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,1.0,3.0,3.0,6.0,LC3-p62,WT,HEK,No Torin,3
11,11,4.0,1.0,5.0,12.0,1.0,13.0,1.0,LC3-p62_HEK_WT_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,1.0,3.0,4.0,7.0,LC3-p62,WT,HEK,No Torin,3
12,12,1.0,1.0,2.0,0.0,1.0,1.0,2.0,LC3-p62_HEK_WT_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,1.0,3.0,4.0,7.0,LC3-p62,WT,HEK,No Torin,3
13,13,2.0,1.0,3.0,7.0,1.0,8.0,3.0,LC3-p62_HEK_WT_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,1.0,3.0,4.0,7.0,LC3-p62,WT,HEK,No Torin,3
14,14,2.0,4.0,6.0,10.0,4.0,14.0,1.0,LC3-p62_HEK_WT_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,8.0,LC3-p62,WT,HEK,No Torin,3
15,15,12.0,4.0,16.0,21.0,4.0,25.0,2.0,LC3-p62_HEK_WT_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,8.0,LC3-p62,WT,HEK,No Torin,3
16,16,10.0,11.0,21.0,23.0,11.0,34.0,1.0,LC3-p62_HEK_WT_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,9.0,LC3-p62,WT,HEK,No Torin,3
17,17,3.0,8.0,11.0,9.0,8.0,17.0,2.0,LC3-p62_HEK_WT_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,9.0,LC3-p62,WT,HEK,No Torin,3
18,18,12.0,5.0,17.0,3.0,6.0,9.0,1.0,LC3-p62_HEK_WT_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,3.0,10.0,LC3-p62,WT,HEK,No Torin,3
19,19,7.0,3.0,10.0,3.0,3.0,6.0,2.0,LC3-p62_HEK_WT_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,3.0,10.0,LC3-p62,WT,HEK,No Torin,3
0,0,33.0,0.0,33.0,0.0,0.0,0.0,1.0,LC3-p62_HEK_dATG7_Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,1.0,LC3-p62,dATG7,HEK,Torin,4
1,1,47.0,0.0,47.0,2.0,0.0,2.0,2.0,LC3-p62_HEK_dATG7_Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,1.0,LC3-p62,dATG7,HEK,Torin,4
2,2,20.0,0.0,20.0,0.0,0.0,0.0,1.0,LC3-p62_HEK_dATG7_Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,2.0,LC3-p62,dATG7,HEK,Torin,4
3,3,35.0,0.0,35.0,0.0,0.0,0.0,2.0,LC3-p62_HEK_dATG7_Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,2.0,LC3-p62,dATG7,HEK,Torin,4
